0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.79,0.79,0.79,0.79,0.79,0.79,0.79,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.41,0.41,0.41,0.41,0.41,0.41,0.41,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.07,0.07,0.07,0.07,0.07,0.07,0.07,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.37,0.37,0.37,0.37,0.37,0.37,0.37,0.11,0.11,0.11,0.11,0.11,0.11,0.11,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.73,0.73,0.73,0.73,0.73,0.73,0.73,1
0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,0.65,1
0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.20,0.20,0.20,0.20,0.20,0.20,0.20,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.66,0.66,0.66,0.66,0.66,0.66,0.66,1
0.43,0.43,0.43,0.43,0.43,0.43,0.43,0.74,0.74,0.74,0.74,0.74,0.74,0.74,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.76,0.76,0.76,0.76,0.76,0.76,0.76,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.77,0.77,0.77,0.77,0.77,0.77,0.77,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.04,0.04,0.04,0.04,0.04,0.04,0.04,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.51,0.51,0.51,0.51,0.51,0.51,0.51,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.73,0.73,0.73,0.73,0.73,0.73,0.73,1
0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.81,0.81,0.81,0.81,0.81,0.81,0.81,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.08,0.08,0.08,0.08,0.08,0.08,0.08,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.16,0.16,0.16,0.16,0.16,0.16,0.16,0.15,0.15,0.15,0.15,0.15,0.15,0.15,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.54,0.54,0.54,0.54,0.54,0.54,0.54,1
0.78,0.78,0.78,0.78,0.78,0.78,0.78,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.06,0.06,0.06,0.06,0.06,0.06,0.06,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.44,0.44,0.44,0.44,0.44,0.44,0.44,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.56,0.56,0.56,0.56,0.56,0.56,0.56,1
0.46,0.46,0.46,0.46,0.46,0.46,0.46,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.02,0.02,0.02,0.02,0.02,0.02,0.02,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.03,0.03,0.03,0.03,0.03,0.03,0.03,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.19,0.19,0.19,0.19,0.19,0.19,0.19,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.58,0.58,0.58,0.58,0.58,0.58,0.58,0.67,0.67,0.67,0.67,0.67,0.67,0.67,2
0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.35,0.35,0.35,0.35,0.35,0.35,0.35,0.47,0.47,0.47,0.47,0.47,0.47,0.47,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.45,0.45,0.45,0.45,0.45,0.45,0.45,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.71,0.71,0.71,0.71,0.71,0.71,0.71,2
0.56,0.56,0.56,0.56,0.56,0.56,0.56,0.64,0.64,0.64,0.64,0.64,0.64,0.64,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.49,0.49,0.49,0.49,0.49,0.49,0.49,0.68,0.68,0.68,0.68,0.68,0.68,0.68,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.52,0.52,0.52,0.52,0.52,0.52,0.52,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.63,0.63,0.63,0.63,0.63,0.63,0.63,0.13,0.13,0.13,0.13,0.13,0.13,0.13,0.73,0.73,0.73,0.73,0.73,0.73,0.73,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.59,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.62,0.62,0.62,0.62,0.62,0.62,0.62,0.67,0.67,0.67,0.67,0.67,0.67,0.67,0.59,0.59,0.59,0.59,0.59,0.59,0.59,2
0.53,0.53,0.53,0.53,0.53,0.53,0.53,0.66,0.66,0.66,0.66,0.66,0.66,0.66,0.70,0.70,0.70,0.70,0.70,0.70,0.70,0.54,0.54,0.54,0.54,0.54,0.54,0.54,0.57,0.57,0.57,0.57,0.57,0.57,0.57,0.50,0.50,0.50,0.50,0.50,0.50,0.50,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.55,0.55,0.55,0.55,0.55,0.55,0.55,0.48,0.48,0.48,0.48,0.48,0.48,0.48,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.71,0.71,0.71,0.71,0.71,0.71,0.71,0.05,0.05,0.05,0.05,0.05,0.05,0.05,0.10,0.10,0.10,0.10,0.10,0.10,0.10,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.69,0.69,0.69,0.69,0.69,0.69,0.69,0.61,0.61,0.61,0.61,0.61,0.61,0.61,0.12,0.12,0.12,0.12,0.12,0.12,0.12,0.60,0.60,0.60,0.60,0.60,0.60,0.60,0.53,0.53,0.53,0.53,0.53,0.53,0.53,2
